,_id,meta_title,page_title,meta_description,views,times_used,prod_title,prod_invoice_title,tags,variation,product-features,popularSuggest,specifications,more_information,categoryId,created_at,schema
441,923731,Cook Medical G25380 - McKesson Medical-Surgical,Cook Medical G25380 - McKesson Medical-Surgical,Biliary Stent Oasis® Preloaded with Cotton-Leung® biliary Stent 10 Fr. 7 cm Cook Medical G25380,0,,Biliary Stent Oasis® Preloaded with Cotton-Leung® biliary Stent 10 Fr. 7 cm,"INTRODUCTION SYS, STENT OASIS ONE ACTION 10FRX7CM",[],[],[],"[725932, 996943, 996941, 769192]","{'McKesson #': '923731', 'Manufacturer #': 'G25380', 'Brand': 'OASIS®', 'Manufacturer': 'Cook Medical', 'Country of Origin': 'Unknown', 'Application': 'Biliary Stent', 'Length': '7 cm', 'Size': '10 Fr.', 'UNSPSC Code': '42142713'}",[],7162,2022-05-01 22:38:02.399213,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Biliary Stent', 'image': '', 'description': 'Biliary Stent Oasis® Preloaded with Cotton-Leung® biliary Stent 10 Fr. 7 cm', 'manufacturer': 'Cook Medical', 'mpn': 'G25380', 'model': 'G25380', 'brand': {'@type': 'Thing', 'name': 'OASIS®'}}"
442,1082600,Cook Medical G15123 - McKesson Medical-Surgical,Cook Medical G15123 - McKesson Medical-Surgical,Ureteral Stent Set Double Pigtail 7 Fr. 22 cm Silicone Cook Medical G15123,0,,Ureteral Stent Set Double Pigtail 7 Fr. 22 cm Silicone,"STENT SET, URETHRAL BLK SIL DBL PIGTAIL 7FX22CM",[],[],"['Used for temporary internal drainage from the ureteropelvic junction to the bladder', 'Filiform stent assembly provides one-pass placement', 'Set includes: stent, wire guide, and stent positioner']","[1129643, 1129531, 1059051, 1058758]","{'McKesson #': '1082600', 'Manufacturer #': 'G15123', 'Manufacturer': 'Cook Medical', 'Country of Origin': 'Unknown', 'Application': 'Ureteral Stent Set', 'Length': '22 cm', 'Material': 'Silicone', 'Size': '7 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:36:51.754889,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent Set', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1082600.jpg', 'description': 'Ureteral Stent Set Double Pigtail 7 Fr. 22 cm Silicone', 'manufacturer': 'Cook Medical', 'mpn': 'G15123', 'model': 'G15123', 'brand': {'@type': 'Thing', 'name': ''}}"
443,1032022,Bard Peripheral Vascular FAS09050 - McKesson Medical-Surgical,Bard Peripheral Vascular FAS09050 - McKesson Medical-Surgical,Endovascular Stent Graft Flair® 8 mm Stent / 9 Fr. Catheter 50 mm Stent / 80 cm Catheter Polytetrafluoroethylene (ePTFE) / Nitinol Bard Peripheral Vascular FAS09050,0,,Endovascular Stent Graft Flair® 8 mm Stent / 9 Fr. Catheter 50 mm Stent / 80 cm Catheter Polytetrafluoroethylene (ePTFE) / Nitinol,"GRAFT, STENT ENDOVASCULAR FLAIR 9MM 9FR",[],[],"['Flared outflow configuration optimizes flow', 'Encapsulated with ePTFE to reduce restenosis', 'Carbon impregnation designed to decrease platelet accumulation']","[1032032, 1032024, 949506, 1032021]","{'McKesson #': '1032022', 'Manufacturer #': 'FAS09050', 'Brand': 'Flair®', 'Manufacturer': 'Bard Peripheral Vascular', 'Country of Origin': 'Unknown', 'Application': 'Endovascular Stent Graft', 'Length': '50 mm Stent / 80 cm Catheter', 'Material': 'Polytetrafluoroethylene (ePTFE) / Nitinol', 'Size': '8 mm Stent / 9 Fr. Catheter', 'UNSPSC Code': '42296006'}",[],7162,2022-05-01 22:35:36.091048,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Endovascular Stent Graft', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1032022.jpg', 'description': 'Endovascular Stent Graft Flair® 8 mm Stent / 9 Fr. Catheter 50 mm Stent / 80 cm Catheter Polytetrafluoroethylene (ePTFE) / Nitinol', 'manufacturer': 'Bard Peripheral Vascular', 'mpn': 'FAS09050', 'model': 'FAS09050', 'brand': {'@type': 'Thing', 'name': 'Flair®'}}"
444,1041351,Bard Peripheral Vascular F8006TW - McKesson Medical-Surgical,Bard Peripheral Vascular F8006TW - McKesson Medical-Surgical,Vascular Graft IMPRA® 6 mm X 80 cm Polytetrafluoroethylene (ePTFE) Bard Peripheral Vascular F8006TW,0,,Vascular Graft IMPRA® 6 mm X 80 cm Polytetrafluoroethylene (ePTFE),"GRAFT, VASCULAR IMPRA EPTFE 6MMX80CM",[],[],"['Proven patency when compared to wrapped grafts', 'Designed for fewer intervention', 'Promotes better tissue incorporation']",[1044190],"{'McKesson #': '1041351', 'Manufacturer #': 'F8006TW', 'Brand': 'IMPRA®', 'Manufacturer': 'Bard Peripheral Vascular', 'Country of Origin': 'Unknown', 'Application': 'Vascular Graft', 'Length': '6 mm X 80 cm', 'Material': 'Polytetrafluoroethylene (ePTFE)', 'UNSPSC Code': '42296006'}",[],7162,2022-05-01 22:35:27.122417,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Vascular Graft', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1041351.jpg', 'description': 'Vascular Graft IMPRA® 6 mm X 80 cm Polytetrafluoroethylene (ePTFE)', 'manufacturer': 'Bard Peripheral Vascular', 'mpn': 'F8006TW', 'model': 'F8006TW', 'brand': {'@type': 'Thing', 'name': 'IMPRA®'}}"
445,1129645,Cook Medical G23349 - McKesson Medical-Surgical,Cook Medical G23349 - McKesson Medical-Surgical,Ureteral Stent Set Universa® Double Pigtail 6 Fr. 28 cm Polyurethane Cook Medical G23349,0,,Ureteral Stent Set Universa® Double Pigtail 6 Fr. 28 cm Polyurethane,"STENT, URETERAL SOFT UNIVERSAL6FR 28CM",[],[],"['Used for temporary internal drainage from the ureteropelvic junction to the bladder', 'May also be used to relieve obstruction in a variety of benign, malignant and post-traumatic conditions', 'The stent may be placed using endoscopic, percutaneous or open surgical techniques', 'The set includes a stent with pigtail straightener, stent positioner with radiopaque tip and a wire guide', 'The stent has a AQ® hydrophilic coating, a monofilament tether, and graduation marks']","[1129643, 1129531, 1059051, 1058758]","{'McKesson #': '1129645', 'Manufacturer #': 'G23349', 'Brand': 'Universa®', 'Manufacturer': 'Cook Medical', 'Country of Origin': 'Unknown', 'Application': 'Ureteral Stent Set', 'Length': '28 cm', 'Material': 'Polyurethane', 'Size': '6 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:38:05.857411,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent Set', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1129645.jpg', 'description': 'Ureteral Stent Set Universa® Double Pigtail 6 Fr. 28 cm Polyurethane', 'manufacturer': 'Cook Medical', 'mpn': 'G23349', 'model': 'G23349', 'brand': {'@type': 'Thing', 'name': 'Universa®'}}"
446,1062797,Cook Medical G22111 - McKesson Medical-Surgical,Cook Medical G22111 - McKesson Medical-Surgical,Pancreatic Stent Geenen® 5 Fr. 5 cm Cook Medical G22111,0,,Pancreatic Stent Geenen® 5 Fr. 5 cm,"STENT, PANCREATIC GEENEN 5FRX5CM",[],[],['Used to drain obstructed pancreatic ducts'],"[849054, 1062809, 1062798]","{'McKesson #': '1062797', 'Manufacturer #': 'G22111', 'Brand': 'Geenen®', 'Manufacturer': 'Cook Medical', 'Country of Origin': 'Unknown', 'Application': 'Pancreatic Stent', 'Length': '5 cm', 'Size': '5 Fr.', 'UNSPSC Code': '42295901'}",[],7162,2022-05-01 22:37:34.470490,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Pancreatic Stent', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1062797.jpg', 'description': 'Pancreatic Stent Geenen® 5 Fr. 5 cm', 'manufacturer': 'Cook Medical', 'mpn': 'G22111', 'model': 'G22111', 'brand': {'@type': 'Thing', 'name': 'Geenen®'}}"
447,742035,Olympus America Inc 5496028 - McKesson Medical-Surgical,Olympus America Inc 5496028 - McKesson Medical-Surgical,Ureteral Stent Uro-Guide™ Double-J® Open Tip 6 Fr. 28 cm Silicone Olympus America Inc 5496028,0,,Ureteral Stent Uro-Guide™ Double-J® Open Tip 6 Fr. 28 cm Silicone,"STENT, DOUBLE-J,OPEN TIP 6FRX28CM ACMICP",[],[],"['Uroguide™ ureteral stents were the first silicone over-the-wire stents and have a classic Double-J® design with an open tip', 'Each Uroguide™ ureteral stent is supplied with attached braided nylon tether and one push catheter', 'Tapered-tip design aids in placement and reduces tissue trauma', 'Radiopaque filler provides clear fluoroscopic visualization', 'Axial ring, medial line, and incremental markings aid in proper placement and orientation']","[480365, 970870, 1159928, 1147903]","{'McKesson #': '742035', 'Manufacturer #': '5496028', 'Brand': 'Uro-Guide™ Double-J®', 'Manufacturer': 'Olympus America Inc', 'Country of Origin': 'Mexico', 'Application': 'Ureteral Stent', 'Length': '28 cm', 'Material': 'Silicone', 'Size': '6 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:41:27.904267,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/ACMICP_742035.jpg', 'description': 'Ureteral Stent Uro-Guide™ Double-J® Open Tip 6 Fr. 28 cm Silicone', 'manufacturer': 'Olympus America Inc', 'mpn': '5496028', 'model': '5496028', 'brand': {'@type': 'Thing', 'name': 'Uro-Guide™ Double-J®'}}"
448,1159974,Cook Medical G17669 - McKesson Medical-Surgical,Cook Medical G17669 - McKesson Medical-Surgical,Urethral Stent Koyle Diaper Straight 8.0 Fr. 50 cm Cook Medical G17669,0,,Urethral Stent Koyle Diaper Straight 8.0 Fr. 50 cm,"STENT, URETHRAL KOYLE DIAPER 8FRX50CM",[],[],"['Used for stenting the urethra after hypospadias or epispadias repair and to provide postoperative drainage of the bladder', 'The externalized portion of the ten is designed to allow drainage into a second or outside kiaper, keeping the inside diaper dry during the healing process', 'Intended for one-time use', 'Sterile if the package is unopened or undamaged']","[849050, 1159975, 849051, 1195288]","{'McKesson #': '1159974', 'Manufacturer #': 'G17669', 'Brand': 'Koyle Diaper', 'Manufacturer': 'Cook Medical', 'Country of Origin': 'Unknown', 'Application': 'Urethral Stent', 'Length': '50 cm', 'Size': '8.0 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:37:41.448810,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Urethral Stent', 'image': '', 'description': 'Urethral Stent Koyle Diaper Straight 8.0 Fr. 50 cm', 'manufacturer': 'Cook Medical', 'mpn': 'G17669', 'model': 'G17669', 'brand': {'@type': 'Thing', 'name': 'Koyle Diaper'}}"
449,1032021,Bard Peripheral Vascular FAS08050 - McKesson Medical-Surgical,Bard Peripheral Vascular FAS08050 - McKesson Medical-Surgical,Endovascular Stent Graft Flair® 8 mm Stent / 9 Fr. Catheter 50 mm Stent / 80 cm Catheter Polytetrafluoroethylene (ePTFE) / Nitinol Bard Peripheral Vascular FAS08050,0,,Endovascular Stent Graft Flair® 8 mm Stent / 9 Fr. Catheter 50 mm Stent / 80 cm Catheter Polytetrafluoroethylene (ePTFE) / Nitinol,"GRAFT, STENT ENDOVASCULAR FLAIR 8MM 9FR",[],[],"['Flared outflow configuration optimizes flow', 'Encapsulated with ePTFE to reduce restenosis', 'Carbon impregnation designed to decrease platelet accumulation']","[1032032, 1032024, 949506, 1032025]","{'McKesson #': '1032021', 'Manufacturer #': 'FAS08050', 'Brand': 'Flair®', 'Manufacturer': 'Bard Peripheral Vascular', 'Country of Origin': 'Unknown', 'Application': 'Endovascular Stent Graft', 'Length': '50 mm Stent / 80 cm Catheter', 'Material': 'Polytetrafluoroethylene (ePTFE) / Nitinol', 'Size': '8 mm Stent / 9 Fr. Catheter', 'UNSPSC Code': '42296006'}",[],7162,2022-05-01 22:35:30.441060,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Endovascular Stent Graft', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1032021.jpg', 'description': 'Endovascular Stent Graft Flair® 8 mm Stent / 9 Fr. Catheter 50 mm Stent / 80 cm Catheter Polytetrafluoroethylene (ePTFE) / Nitinol', 'manufacturer': 'Bard Peripheral Vascular', 'mpn': 'FAS08050', 'model': 'FAS08050', 'brand': {'@type': 'Thing', 'name': 'Flair®'}}"
450,1128041,Cook Medical G14639 - McKesson Medical-Surgical,Cook Medical G14639 - McKesson Medical-Surgical,Ureteral Stent Set C-Flex® Double Pigtail 20 Fr. 70 cm Polyurethane Cook Medical G14639,0,,Ureteral Stent Set C-Flex® Double Pigtail 20 Fr. 70 cm Polyurethane,"STENT SET, URETERIC DBL PIGTAIL 3.7FRX20CM",[],[],"['Used for temporary internal drainage from the ureterpelvic junction to the bladder', 'The set includes a stent , a wire guide, a stent positioner and a catheter', 'Smaller sized']","[1129643, 1129531, 1059051, 1058758]","{'McKesson #': '1128041', 'Manufacturer #': 'G14639', 'Brand': 'C-Flex®', 'Manufacturer': 'Cook Medical', 'Country of Origin': 'Unknown', 'Application': 'Ureteral Stent Set', 'Length': '70 cm', 'Material': 'Polyurethane', 'Size': '20 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:37:16.166702,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent Set', 'image': '', 'description': 'Ureteral Stent Set C-Flex® Double Pigtail 20 Fr. 70 cm Polyurethane', 'manufacturer': 'Cook Medical', 'mpn': 'G14639', 'model': 'G14639', 'brand': {'@type': 'Thing', 'name': 'C-Flex®'}}"
451,849054,Cook Medical G22110 - McKesson Medical-Surgical,Cook Medical G22110 - McKesson Medical-Surgical,Pancreatic Stent Geenen® Pancreatic 5 Fr. 4 cm Cook Medical G22110,0,,Pancreatic Stent Geenen® Pancreatic 5 Fr. 4 cm,"STENT, GEENEN-PANCREATIC DRAINOBSTRUCTED 5FRX4CM",[],[],['Used to drain obstructed pancreatic ducts'],"[1062797, 1062809, 1062798]","{'McKesson #': '849054', 'Manufacturer #': 'G22110', 'Brand': 'Geenen®', 'Manufacturer': 'Cook Medical', 'Country of Origin': 'Unknown', 'Application': 'Pancreatic Stent', 'Length': '4 cm', 'Size': '5 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:37:14.137656,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Pancreatic Stent', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/849054.jpg', 'description': 'Pancreatic Stent Geenen® Pancreatic 5 Fr. 4 cm', 'manufacturer': 'Cook Medical', 'mpn': 'G22110', 'model': 'G22110', 'brand': {'@type': 'Thing', 'name': 'Geenen®'}}"
452,1129644,Cook Medical G23348 - McKesson Medical-Surgical,Cook Medical G23348 - McKesson Medical-Surgical,Ureteral Stent Set Universa® Double Pigtail 6 Fr. 26 cm Polyurethane Cook Medical G23348,0,,Ureteral Stent Set Universa® Double Pigtail 6 Fr. 26 cm Polyurethane,"STENT, URETERAL SOFT UNIVERSAL6FR 26CM",[],[],"['Used for temporary internal drainage from the ureteropelvic junction to the bladder', 'May also be used to relieve obstruction in a variety of benign, malignant and post-traumatic conditions', 'The stent may be placed using endoscopic, percutaneous or open surgical techniques', 'The set includes a stent with pigtail straightener, stent positioner with radiopaque tip and a wire guide', 'The stent has a AQ® hydrophilic coating, a monofilament tether, and graduation marks']","[1129643, 1129531, 1059051, 1058758]","{'McKesson #': '1129644', 'Manufacturer #': 'G23348', 'Brand': 'Universa®', 'Manufacturer': 'Cook Medical', 'Country of Origin': 'Unknown', 'Application': 'Ureteral Stent Set', 'Length': '26 cm', 'Material': 'Polyurethane', 'Size': '6 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:37:31.310307,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent Set', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1129644.jpg', 'description': 'Ureteral Stent Set Universa® Double Pigtail 6 Fr. 26 cm Polyurethane', 'manufacturer': 'Cook Medical', 'mpn': 'G23348', 'model': 'G23348', 'brand': {'@type': 'Thing', 'name': 'Universa®'}}"
453,742034,Olympus America Inc 5496026 - McKesson Medical-Surgical,Olympus America Inc 5496026 - McKesson Medical-Surgical,Ureteral Stent Uro-Guide™ Double-J® Open Tip 6 Fr. 26 cm Silicone Olympus America Inc 5496026,0,,Ureteral Stent Uro-Guide™ Double-J® Open Tip 6 Fr. 26 cm Silicone,"STENT, DOUBLE-J,OPEN TIP 6FRX26CM ACMICP",[],[],"['Uroguide™ ureteral stents were the first silicone over-the-wire stents and have a classic Double-J® design with an open tip', 'Each Uroguide™ ureteral stent is supplied with attached braided nylon tether and one push catheter', 'Tapered-tip design aids in placement and reduces tissue trauma', 'Radiopaque filler provides clear fluoroscopic visualization', 'Axial ring, medial line, and incremental markings aid in proper placement and orientation']","[480365, 970870, 1159928, 1147903]","{'McKesson #': '742034', 'Manufacturer #': '5496026', 'Brand': 'Uro-Guide™ Double-J®', 'Manufacturer': 'Olympus America Inc', 'Country of Origin': 'Mexico', 'Application': 'Ureteral Stent', 'Length': '26 cm', 'Material': 'Silicone', 'Size': '6 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:41:04.531577,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/ACMICP_742034.jpg', 'description': 'Ureteral Stent Uro-Guide™ Double-J® Open Tip 6 Fr. 26 cm Silicone', 'manufacturer': 'Olympus America Inc', 'mpn': '5496026', 'model': '5496026', 'brand': {'@type': 'Thing', 'name': 'Uro-Guide™ Double-J®'}}"
454,1032020,Bard Peripheral Vascular FAS08030 - McKesson Medical-Surgical,Bard Peripheral Vascular FAS08030 - McKesson Medical-Surgical,Endovascular Stent Graft Flair® 8 mm Stent / 9 Fr. Catheter 30 mm Stent / 80 cm Catheter Polytetrafluoroethylene (ePTFE) / Nitinol Bard Peripheral Vascular FAS08030,0,,Endovascular Stent Graft Flair® 8 mm Stent / 9 Fr. Catheter 30 mm Stent / 80 cm Catheter Polytetrafluoroethylene (ePTFE) / Nitinol,"GRAFT, STENT ENDOVASCULAR FLAIR 8MM 9FR",[],[],"['Flared outflow configuration optimizes flow', 'Encapsulated with ePTFE to reduce restenosis', 'Carbon impregnation designed to decrease platelet accumulation']","[1032032, 1032024, 949506, 1032021]","{'McKesson #': '1032020', 'Manufacturer #': 'FAS08030', 'Brand': 'Flair®', 'Manufacturer': 'Bard Peripheral Vascular', 'Country of Origin': 'Unknown', 'Application': 'Endovascular Stent Graft', 'Length': '30 mm Stent / 80 cm Catheter', 'Material': 'Polytetrafluoroethylene (ePTFE) / Nitinol', 'Size': '8 mm Stent / 9 Fr. Catheter', 'UNSPSC Code': '42296006'}",[],7162,2022-05-01 22:35:43.800718,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Endovascular Stent Graft', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1032020.jpg', 'description': 'Endovascular Stent Graft Flair® 8 mm Stent / 9 Fr. Catheter 30 mm Stent / 80 cm Catheter Polytetrafluoroethylene (ePTFE) / Nitinol', 'manufacturer': 'Bard Peripheral Vascular', 'mpn': 'FAS08030', 'model': 'FAS08030', 'brand': {'@type': 'Thing', 'name': 'Flair®'}}"
455,330921,Bard 090622SL - McKesson Medical-Surgical,Bard 090622SL - McKesson Medical-Surgical,Ureteral Stent with Guidewire Bardex® Double Pigtail 6 Fr. 22 cm Polyurethane Bard 090622SL,0,,Ureteral Stent with Guidewire Bardex® Double Pigtail 6 Fr. 22 cm Polyurethane,"STENT, SUT W/LUBRIWIRE 22FR BARD",[],[],"['Attached suture', 'Highly radiopaque', 'Single Use, Sterile', 'Hydro-Glide® guidewire']","[381821, 381822, 238134, 956817]","{'McKesson #': '330921', 'Manufacturer #': '090622SL', 'Brand': 'Bardex®', 'Manufacturer': 'Bard', 'Country of Origin': 'Unknown', 'Application': 'Ureteral Stent with Guidewire', 'Length': '22 cm', 'Material': 'Polyurethane', 'Size': '6 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:35:19.642177,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent with Guidewire', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/330921.jpg', 'description': 'Ureteral Stent with Guidewire Bardex® Double Pigtail 6 Fr. 22 cm Polyurethane', 'manufacturer': 'Bard', 'mpn': '090622SL', 'model': '090622SL', 'brand': {'@type': 'Thing', 'name': 'Bardex®'}}"
456,381822,Bard 777428 - McKesson Medical-Surgical,Bard 777428 - McKesson Medical-Surgical,Ureteral Stent with Guidewire InLay® Double Pigtail 4.7 Fr. 28 cm Hydrophilic Coated Bard 777428,0,,Ureteral Stent with Guidewire InLay® Double Pigtail 4.7 Fr. 28 cm Hydrophilic Coated,"STENT, W/WIRE 4FR 28CM BARD",[],[],"['Softens up to 50 percent of body temperature', 'Lubricious hydrophilic coating', 'Highly radiopaque', 'Packaged with fluoro marked pusher catheter', 'Single Use, Sterile', 'Hydro-Glide® guidewire']","[330921, 381821, 238134, 956817]","{'McKesson #': '381822', 'Manufacturer #': '777428', 'Brand': 'InLay®', 'Manufacturer': 'Bard', 'Country of Origin': 'Unknown', 'Application': 'Ureteral Stent with Guidewire', 'Length': '28 cm', 'Material': 'Hydrophilic Coated', 'Size': '4.7 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:35:24.265401,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent with Guidewire', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1169_777400_2.jpg', 'description': 'Ureteral Stent with Guidewire InLay® Double Pigtail 4.7 Fr. 28 cm Hydrophilic Coated', 'manufacturer': 'Bard', 'mpn': '777428', 'model': '777428', 'brand': {'@type': 'Thing', 'name': 'InLay®'}}"
457,381821,Bard 777426 - McKesson Medical-Surgical,Bard 777426 - McKesson Medical-Surgical,Ureteral Stent with Guidewire InLay® Double Pigtail 4.7 Fr. 26 cm Hydrophilic Coated Bard 777426,0,,Ureteral Stent with Guidewire InLay® Double Pigtail 4.7 Fr. 26 cm Hydrophilic Coated,"STENT, W/WIRE 4FR 26CM BARD",[],[],"['Softens up to 50 percent of body temperature', 'Lubricious hydrophilic coating', 'Highly radiopaque', 'Packaged with fluoro marked pusher catheter', 'Single Use, Sterile', 'Hydro-Glide® guidewire']","[330921, 381822, 238134, 956817]","{'McKesson #': '381821', 'Manufacturer #': '777426', 'Brand': 'InLay®', 'Manufacturer': 'Bard', 'Country of Origin': 'Unknown', 'Application': 'Ureteral Stent with Guidewire', 'Length': '26 cm', 'Material': 'Hydrophilic Coated', 'Size': '4.7 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:35:23.555829,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent with Guidewire', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1169_777400_2.jpg', 'description': 'Ureteral Stent with Guidewire InLay® Double Pigtail 4.7 Fr. 26 cm Hydrophilic Coated', 'manufacturer': 'Bard', 'mpn': '777426', 'model': '777426', 'brand': {'@type': 'Thing', 'name': 'InLay®'}}"
458,386132,Bard 778622 - McKesson Medical-Surgical,Bard 778622 - McKesson Medical-Surgical,Ureteral Stent InLay® Double Pigtail 6 Fr. 22 cm Hydrophilic Coated Bard 778622,0,,Ureteral Stent InLay® Double Pigtail 6 Fr. 22 cm Hydrophilic Coated,"STENT, LUB DBL PIG W/O WIRE BARD",[],[],"['Softens up to 50 percent of body temperature', 'Lubricious hydrophilic coating', 'Highly radiopaque', 'Packaged with fluoro marked pusher catheter', 'Single Use, Sterile']","[480365, 970870, 1159928, 1147903]","{'McKesson #': '386132', 'Manufacturer #': '778622', 'Brand': 'InLay®', 'Manufacturer': 'Bard', 'Country of Origin': 'Unknown', 'Application': 'Ureteral Stent', 'Length': '22 cm', 'Material': 'Hydrophilic Coated', 'Size': '6 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:35:22.737402,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1169_777400_2.jpg', 'description': 'Ureteral Stent InLay® Double Pigtail 6 Fr. 22 cm Hydrophilic Coated', 'manufacturer': 'Bard', 'mpn': '778622', 'model': '778622', 'brand': {'@type': 'Thing', 'name': 'InLay®'}}"
459,386135,Bard 778628 - McKesson Medical-Surgical,Bard 778628 - McKesson Medical-Surgical,Ureteral Stent InLay® Double Pigtail 6 Fr. 28 cm Hydrophilic Coated Bard 778628,0,,Ureteral Stent InLay® Double Pigtail 6 Fr. 28 cm Hydrophilic Coated,"STENT, LUB DBL PIG W/O WIRE BARD",[],[],"['Softens up to 50 percent of body temperature', 'Lubricious hydrophilic coating', 'Highly radiopaque', 'Packaged with fluoro marked pusher catheter', 'Single Use, Sterile']","[480365, 970870, 1159928, 1147903]","{'McKesson #': '386135', 'Manufacturer #': '778628', 'Brand': 'InLay®', 'Manufacturer': 'Bard', 'Country of Origin': 'Unknown', 'Application': 'Ureteral Stent', 'Length': '28 cm', 'Material': 'Hydrophilic Coated', 'Size': '6 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:35:30.881328,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/386135.jpg', 'description': 'Ureteral Stent InLay® Double Pigtail 6 Fr. 28 cm Hydrophilic Coated', 'manufacturer': 'Bard', 'mpn': '778628', 'model': '778628', 'brand': {'@type': 'Thing', 'name': 'InLay®'}}"
460,956817,Bard 776600 - McKesson Medical-Surgical,Bard 776600 - McKesson Medical-Surgical,Ureteral Stent with Guidewire InLay® Double Pigtail 4.7 Fr. 22 to 32 cm Hydrophilic Coated Bard 776600,0,,Ureteral Stent with Guidewire InLay® Double Pigtail 4.7 Fr. 22 to 32 cm Hydrophilic Coated,"STENT, INLAY VERSAFIT W/NITINOL GW 6FR 22-32CW",[],[],"['Lubricious coating and tapered tip promote smooth and effective negotiation around obstructions', 'Pusher and fluoro markings help assure accurate placement of stent', 'Stent softens up to 50% at body temperature', 'Double pigtails help prevent stent migration while indwelling']","[330921, 381821, 381822, 238134]","{'McKesson #': '956817', 'Manufacturer #': '776600', 'Brand': 'InLay®', 'Manufacturer': 'Bard', 'Country of Origin': 'Unknown', 'Application': 'Ureteral Stent with Guidewire', 'Length': '22 to 32 cm', 'Material': 'Hydrophilic Coated', 'Size': '4.7 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:35:30.099997,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent with Guidewire', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/956817.jpg', 'description': 'Ureteral Stent with Guidewire InLay® Double Pigtail 4.7 Fr. 22 to 32 cm Hydrophilic Coated', 'manufacturer': 'Bard', 'mpn': '776600', 'model': '776600', 'brand': {'@type': 'Thing', 'name': 'InLay®'}}"
