sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels,manufacturer
MDPB-D305068,,Default,virtual,Default Category,base,RCRA Hazardous Waste Collectors,,<ul><li> Hazardous waste collector with port top made from a minimum 70% recycled material and intended for Resource Conservation and Recovery Act (RCRA) solid hazardous waste</li><li> Includes liquid-absorbent material preattached to the inside bottom of the collector</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,McKesson Brand 16-43208-05 - McKesson Medical-Surgical,,Suction Canister McKesson 800 mL Pour Lid McKesson Brand 16-43208-05,,,,,,,,,2022-05-01 22:35:19.212244,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,BD
MDPVRMCD03B,,Default,virtual,Default Category,base,V. Mueller Genesis Sterilization Container Systems,,"<ul><li> Container system manufactured with anodized aluminum to help protect and maintain sterility of surgical instrumentation</li><li> Single-use, disposable filter</li><li> Tamper-evident arrows</li><li> Stackable</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,McKesson Brand 16-43203-01 - McKesson Medical-Surgical,,Suction Canister McKesson 1200 mL Pour Lid McKesson Brand 16-43203-01,,,,,,,,,2022-05-01 22:35:26.166915,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,V. MUELLER
MDPCFU2811F10U,,Default,virtual,Default Category,base,Vyaire AirLife ETCO2 Sampling Cannulas,,<ul><li> Permanent barrier separates nasal prongs for simultaneous O2 inhalation and end-tidal gas sampling </li><li> Can deliver O2 to one nostril while sampling CO2 from the other for more accurate ETCO2 readings</li><li> Crush-resistant tubing prevents occlusion and kinking</li><li> Clear to allow unobstructed observation</li><li> Soft for patient comfort</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,McKesson Brand 16-43206-01 - McKesson Medical-Surgical,,Suction Canister McKesson 2000 mL Pour Lid McKesson Brand 16-43206-01,,,,,,,,,2022-05-01 22:35:30.740237,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"VYAIRE MEDICAL, INC."
MDPMPVABSM1406,,Default,virtual,Default Category,base,SilverMed Antimicrobial Wound Hydrogel,,"<ul><li> SilverMed hydrogel provides full antimicrobial contact with the entire wound bed for effectiveness against a broad spectrum of pathogenic bacteria and fungi</li><li> Gel offers sustained and effective silver ion release for 3+ days while it regulates hydration to keep a favorable moisture level</li><li> Noncytotoxic formula remains clear while in use without discoloration or staining of tissue and has an ideal viscosity, making it easy to apply and remove</li><li> Indicated for the management of minor burns, superficial cuts, lacerations, abrasions, and minor irritation of the skin</li><li> Under supervision of healthcare professionals, it is also indicated for partial and full thickness wounds, including pressure ulcers, venous stasis ulcers, diabetic ulcers, 1st and 2nd degree burns, abrasions, lacerations, skin tears, grafted wounds, donor sites, and surgical wounds</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,McKesson Brand 16-43044-01 - McKesson Medical-Surgical,,Suction Canister Liner McKesson 1500 mL Pour Lid McKesson Brand 16-43044-01,,,,,,,,,2022-05-01 22:35:36.076071,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"MPM MEDICAL, INC"
MDPWAG2VC17ASA,,Default,virtual,Default Category,base,Steriset Full-Sized Sterilization Containers with Drain and Lid,,<ul><li> Sterilization container with condensate drain and aluminum lid</li><li> Anodized aluminum construction with stainless steel components for product longevity</li><li> Color-coded by procedure to help promote best-practice standards and improved efficiency</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,McKesson Brand 16-43044-05 - McKesson Medical-Surgical,,Suction Canister Liner McKesson 2000 mL Pour Lid McKesson Brand 16-43044-05,,,,,,,,,2022-05-01 22:35:37.484059,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPMPVABSM1410,,Default,virtual,Default Category,base,SilverMed Antimicrobial Wound Hydrogel,,"<ul><li> SilverMed hydrogel provides full antimicrobial contact with the entire wound bed for effectiveness against a broad spectrum of pathogenic bacteria and fungi</li><li> Gel offers sustained and effective silver ion release for 3+ days while it regulates hydration to keep a favorable moisture level</li><li> Noncytotoxic formula remains clear while in use without discoloration or staining of tissue and has an ideal viscosity, making it easy to apply and remove</li><li> Indicated for the management of minor burns, superficial cuts, lacerations, abrasions, and minor irritation of the skin</li><li> Under supervision of healthcare professionals, it is also indicated for partial and full thickness wounds, including pressure ulcers, venous stasis ulcers, diabetic ulcers, 1st and 2nd degree burns, abrasions, lacerations, skin tears, grafted wounds, donor sites, and surgical wounds</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,McKesson Brand 16-43010-05 - McKesson Medical-Surgical,,Suction Canister Liner McKesson 1000 mL Pour Lid McKesson Brand 16-43010-05,,,,,,,,,2022-05-01 22:35:41.030422,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"MPM MEDICAL, INC"
MDPPV9151,,Default,virtual,Default Category,base,Prevail Bladder Control Pads,,<ul><li>Prevail body-shaped moderate control pads have a cloth-like outer fabric</li><li>Stay-dry strip helps wick moisture away</li><li>Full-length adhesive strip for secure anchoring</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,McKesson Brand 16-43445-01 - McKesson Medical-Surgical,,Suction Canister McKesson 2000 mL Without Lid McKesson Brand 16-43445-01,,,,,,,,,2022-05-01 22:35:42.634431,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,FIRST QUALITY PRODUCTS
MDPMSC93025EPH,,Default,virtual,Default Category,base,SilvaSorb Silver Antimicrobial Wound Gel,,<ul><li> Gel with ionic silver technology for sustained antimicrobial protection</li><li> Advanced fluid handling capable of donating or absorbing moisture</li><li> Nonstaining and gentle to healthy tissue</li><li> Viscous formulation remains in place in the wound up to three days</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,McKesson Brand 16-43449-05 - McKesson Medical-Surgical,,Suction Canister McKesson 1000 mL Without Lid McKesson Brand 16-43449-05,,,,,,,,,2022-05-01 22:35:49.419744,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPAUPMD330,,Default,virtual,Default Category,base,SterilContainer Container Accessories,,,,,Taxable Goods,Not Visible Individually,0,,,,,McKesson Brand 16-43423-01 - McKesson Medical-Surgical,,Suction Canister McKesson 1500 mL Without Lid McKesson Brand 16-43423-01,,,,,,,,,2022-05-01 22:35:48.160015,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,AESCULAP INC
MDPPHT168100,,Default,virtual,Default Category,base,MoliMed Bladder Control Pads,,"<ul><li> Anatomically shaped for comfort and discreetness</li><li> Three-part core with curly fiber offers maximum skin dryness and helps control odor and buffer urine pH</li><li> Adhesive strip helps keep liners in place</li><li> Available in mini (5.5"" x 10""), midi (6.5"" x 13"") and maxi (8"" x 17"") sizes</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Medtronic MITG 72200024 - McKesson Medical-Surgical,,Suction Canister 3000 mL Medtronic MITG 72200024,,,,,,,,,2022-05-01 23:00:40.149212,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"HARTMANN USA, INC."
MDPMSC9303EP,,Default,virtual,Default Category,base,SilvaSorb Silver Antimicrobial Wound Gel,,<ul><li> Gel with ionic silver technology for sustained antimicrobial protection</li><li> Advanced fluid handling capable of donating or absorbing moisture</li><li> Nonstaining and gentle to healthy tissue</li><li> Viscous formulation remains in place in the wound up to three days</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Bemis Healthcare 424410 - McKesson Medical-Surgical,,Suction Canister Hydrophobic 800 mL Pour Lid Bemis Healthcare 424410,,,,,,,,,2022-05-01 22:43:52.694326,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPMDS191096,,Default,virtual,Default Category,base,Horizontal- or Vertical-Mount Clear Plastic Glove Dispensers,,"<ul><li> Available in a variety of sizes</li><li> Wall mountable, horizontal or vertical</li><li> Mounting hardware not included</li><li> Medline logo on outer finish</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Bemis Healthcare 484410 - McKesson Medical-Surgical,,Suction Canister Hi-Flow™ 1200 mL Sealing Lid Bemis Healthcare 484410,,,,,,,,,2022-05-01 22:43:58.111411,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPVRMCD04B,,Default,virtual,Default Category,base,V. Mueller Genesis Sterilization Container Systems,,"<ul><li> Container system manufactured with anodized aluminum to help protect and maintain sterility of surgical instrumentation</li><li> Single-use, disposable filter</li><li> Tamper-evident arrows</li><li> Stackable</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,AG Industries AG5603 - McKesson Medical-Surgical,,Suction Canister 800 mL Float Valve Shut-Off Lid AG Industries AG5603,,,,,,,,,2022-05-01 22:36:21.897893,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,V. MUELLER
MDPMDS193196B,,Default,virtual,Default Category,base,Polycarbonate Plastic Glove Dispenser,,"<ul><li> Slightly frosted glove dispenser is made of polycarbonate plastic</li><li> Wall mountable, horizontal or vertical</li><li> Direct item, non-returnable </li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cardinal 65651-515 - McKesson Medical-Surgical,,Suction Canister Liner Medi-Vac® CRD™ 1500 mL Shut-Off Valve / Locking Lid Cardinal 65651-515,,,,,,,,,2022-05-01 22:46:05.005048,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPMDS001038D,,Default,virtual,Default Category,base,Plastic Sterilization Cases,,"<ul><li> Trays are designed to encase instruments during processing</li><li> Sterilizable by all standard methods</li><li> Autoclave/dry heat up to 360°F, ETO, and cold solutions</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cardinal 65651-212 - McKesson Medical-Surgical,,Suction Canister Medi-Vac® Guardian™ 1200 mL Shut-Off Valve / Locking Lid Cardinal 65651-212,,,,,,,,,2022-05-01 22:46:05.922090,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPBCPADE02LB,,Default,virtual,Default Category,base,ContourPlus Bladder Control Pads,,"<ul><li> Cloth-like outer cover provides a soft feeling on the skin and discreet fit</li><li> Elastic leg gathers help prevent leaks</li><li> Superabsorbent core keeps moisture away from skin and controls odors</li><li> Contoured design offers a comfortable fit</li><li> Available in sizes moderate (5-1/2"" x 10-1/2""), maximum (6-1/2"" x 13-1/2"") and ultimate (8"" x 17"")</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Drive Medical 610-48BP - McKesson Medical-Surgical,,Suction Canister Drive Medical 800 mL Float Valve Shut-Off Lid Drive Medical 610-48BP,,,,,,,,,2022-05-01 22:49:46.916207,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPHWP803204461,,Default,virtual,Default Category,base,Microstream Capnoline by Philips,,,,,Taxable Goods,Not Visible Individually,0,,,,,Bemis Healthcare 8002 055 - McKesson Medical-Surgical,,Suction Canister Hi-Flow™ 800 mL Float Valve Shut-Off Lid Bemis Healthcare 8002 055,,,,,,,,,2022-05-01 22:43:58.823356,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ROYAL PHILIPS
MDPCAQSC04L,,Default,virtual,Default Category,base,Long and Wide Sealed Containers,,"<ul><li> All SteriTite container systems include covers with integrated filtration systems and silicone gaskets</li><li> Solid bottom containers are compatible with pre-vacuum sterilizers</li><li> Perforated bottom sealed containers are universal and have filtration systems in their base, cleared for all current sterilization modalities such as gravity displacement, pre-vacuum steam, V-Pro and Sterrad Sterilization</li><li> Use with the respective basket or tray system</li><li> Solid Bottom: Solid Bottom with 2 filter retention</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Drive Medical 7305D-633 - McKesson Medical-Surgical,,Suction Canister Vacu-Aide® QSU 800 mL Float Valve Shut-Off Lid Drive Medical 7305D-633,,,,,,,,,2022-05-01 22:49:47.511359,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,CASE MEDICAL INC.
MDPMPHMCPLUS1C,,Default,virtual,Default Category,base,EquoDose Charging System,,"<ul><li> Quickly charge mops and/or cleaning cloths as needed</li><li> Set desired saturation amount for consistent saturation</li><li> Helps provide quick and easy cleaning and can be used for dry dusting</li><li> Refillable, sealed tanks don't waste chemicals and its easy to restock unused mops and cloths</li><li> Less weight to carry reduces worker strain</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cardinal 65651-510 - McKesson Medical-Surgical,,Suction Canister Liner Medi-Vac® CRD™ 1000 mL Shut-Off Valve / Locking Lid Cardinal 65651-510,,,,,,,,,2022-05-01 22:46:13.196570,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,FILMOP
MDPPTX8044,,Default,virtual,Default Category,base,Smiths Medical CO2 Sample Line,,.,,,Taxable Goods,Not Visible Individually,0,,,,,Cardinal 65651-910C - McKesson Medical-Surgical,,Suction Canister Liner Medi-Vac® Flex Advantage® 1000 mL Float Valve Shut-Off Lid Cardinal 65651-910C,,,,,,,,,2022-05-01 22:46:17.340774,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,SMITHS MEDICAL
MDPMDS193094,,Default,virtual,Default Category,base,Wire Glove Dispensers,,"<ul><li> White-coated wire glove box holders</li><li> Available in horizontal, vertical and universal sizes</li><li> Universal designs MDS192094U, MDS193094U and MDS194094U can be mounted horizontally or vertically</li><li> See through construction allows for easy identification of sizes</li><li> Please note, items MDS192094U, MDS193094U and MDS194094U are not returnable</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Drive Medical 22330 - McKesson Medical-Surgical,,Suction Canister Drive Medical 800 mL Press On Lid Drive Medical 22330,,,,,,,,,2022-05-01 22:49:49.527360,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPDKL4063,,Default,virtual,Default Category,base,Triple Glove Box Holders,,Free up valuable counter space. Can be mounted horizontally or vertically on a wall or counter top (hardware included). Made of vinyl coated steel for durability. Regulatory compliance.,,,Taxable Goods,Not Visible Individually,0,,,,,Allied Healthcare 20-08-0004 - McKesson Medical-Surgical,,Suction Canister Allied® 1500 mL Lid Allied Healthcare 20-08-0004,,,,,,,,,2022-05-01 22:37:10.556890,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,TECH-MED SERVICES
MDPMPHMCP2909944,,Default,virtual,Default Category,base,Alpha Foldable Bag Holders Parts,,<ul><li> Parts for foldable bag holder</li><li> Helps cleaning cart in working order</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Bemis Healthcare 485410 - McKesson Medical-Surgical,,Suction Canister Hi-Flow™ 1200 mL Sealing Lid Bemis Healthcare 485410,,,,,,,,,2022-05-01 22:43:59.952732,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,FILMOP
MDPKDL1100BZ,,Default,virtual,Default Category,base,SureCare Bladder Control Pads,,"<ul><li> Bladder control pad with blue acquisition layer and super-absorbent polymers offers discreet protection, fluid retention and odor reduction for light incontinence</li><li> Adhesive backing meant for use in undergarments</li><li> Individually wrapped</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cardinal 65651-920C - McKesson Medical-Surgical,,Suction Canister Liner Medi-Vac® Flex Advantage® 1500 mL Float Valve Shut-Off Lid Cardinal 65651-920C,,,,,,,,,2022-05-01 22:46:22.960416,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,CARDINAL HEALTH
MDPSHE704001000,,Default,virtual,Default Category,base,Nasal CO2 Cannulas,,Adult Spacelabs Healthcare CO2 ORAL/NASAL CANNULA W /O2.,,,Taxable Goods,Not Visible Individually,0,,,,,Cardinal 65651-530 - McKesson Medical-Surgical,,Suction Canister Liner Medi-Vac® CRD™ 3000 mL Shut-Off Valve / Locking Lid Cardinal 65651-530,,,,,,,,,2022-05-01 22:46:20.269892,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,Various Manufacturers / Suppliers
MDPMDR167028X17,,Default,virtual,Default Category,base,Stainless Steel Bassinets,,"<ul><li> Stainless steel construction with 3"" whisper-glide casters</li><li> Trendelenburg may be created from either side of basket </li><li> Dimensions: 31L x 17-1/2W x 37-3/4""H </li><li> Extender shelf option available (MDR7028EX)</li><li> Basket and mattress not included</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Bemis Healthcare 3002 055 - McKesson Medical-Surgical,,Suction Canister Hi-Flow™ 3000 mL Float Valve Shut-Off Lid Bemis Healthcare 3002 055,,,,,,,,,2022-05-01 22:44:01.353180,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,NOVUM MEDICAL PRODUCTS
MDPCFU2812F10,,Default,virtual,Default Category,base,Vyaire AirLife ETCO2 Sampling Cannulas,,<ul><li> Permanent barrier separates nasal prongs for simultaneous O2 inhalation and end-tidal gas sampling </li><li> Can deliver O2 to one nostril while sampling CO2 from the other for more accurate ETCO2 readings</li><li> Crush-resistant tubing prevents occlusion and kinking</li><li> Clear to allow unobstructed observation</li><li> Soft for patient comfort</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Bemis Healthcare 494410 - McKesson Medical-Surgical,,Suction Canister Hi-Flow™ 2000 mL Sealing Lid Bemis Healthcare 494410,,,,,,,,,2022-05-01 22:44:02.325437,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"VYAIRE MEDICAL, INC."
MDPBDR11010W,,Default,virtual,Default Category,base,Full-Size SteriPure Sterilization Containers,,<ul><li> Solid construction and careful craftsmanship help ensure instruments come out surgery-ready</li><li> Compatible with steam pre-vacuum </li><li> Aluminum lid </li><li> Color coding system available; contact your Medline sales representative for more information</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Cardinal 65651-395 - McKesson Medical-Surgical,,Canister Medi-Vac® Guardian™ 1200 mL Shut-Off Valve / Locking Lid Cardinal 65651-395,,,,,,,,,2022-05-01 22:46:31.524874,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPMSC326100Z,,Default,virtual,Default Category,base,Bladder Control Pads,,"<ul><li> Elastic leg gathers help prevent leaks</li><li> Superabsorbent core helps keep moisture away from skin and controls odor</li><li> Adhesive strip helps to secure pad inside underwear</li><li> Individually wrapped for convenience</li><li> Available in light (2-3/4"" x 9-3/4""), moderate (3"" x 10-1/2"") and maximum (3-1/4"" x 13"") absorbencies</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,DeRoyal PHESL-1500B - McKesson Medical-Surgical,,Suction Canister Liner SAFELINER® 1500 mL DeRoyal PHESL-1500B,,,,,,,,,2022-05-01 22:49:32.442152,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPHWP803204481,,Default,virtual,Default Category,base,Microstream Capnoline by Philips,,,,,Taxable Goods,Not Visible Individually,0,,,,,Allied Healthcare 20-08-0003 - McKesson Medical-Surgical,,Suction Canister Allied® 1500 mL Stem Lid Allied Healthcare 20-08-0003,,,,,,,,,2022-05-01 22:37:14.238635,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ROYAL PHILIPS
MDPCAQSC04LG,,Default,virtual,Default Category,base,Long and Wide Sealed Containers,,"<ul><li> All SteriTite container systems include covers with integrated filtration systems and silicone gaskets</li><li> Solid bottom containers are compatible with pre-vacuum sterilizers</li><li> Perforated bottom sealed containers are universal and have filtration systems in their base, cleared for all current sterilization modalities such as gravity displacement, pre-vacuum steam, V-Pro and Sterrad Sterilization</li><li> Use with the respective basket or tray system</li><li> Solid Bottom: Solid Bottom with 2 filter retention</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Allied Healthcare S1160BA-RPL - McKesson Medical-Surgical,,Suction Canister Schuco® 800 mL Snap-On Lid Allied Healthcare S1160BA-RPL,,,,,,,,,2022-05-01 22:37:15.630804,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,CASE MEDICAL INC.
MDPKST27717DZBD,,Default,virtual,Default Category,base,Karl Storz Storage/Sterilization Containers,,<ul><li> Single- and multilevel containers for instrument storage and sterilization</li><li> Made of plastic with transparent lids</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,DeRoyal PHESL-1000B - McKesson Medical-Surgical,,Suction Canister Liner SAFELINER® 1000 mL DeRoyal PHESL-1000B,,,,,,,,,2022-05-01 22:49:33.463766,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,KARL STORZ ENDOSCOPY
MDPSHE704001110,,Default,virtual,Default Category,base,Nasal CO2 Cannulas,,Adult Spacelabs Healthcare CO2 ORAL/NASAL CANNULA W /O2.,,,Taxable Goods,Not Visible Individually,0,,,,,Cardinal 65651-220 - McKesson Medical-Surgical,,Suction Canister Medi-Vac® Guardian™ 2000 mL Shut-Off Valve / Locking Lid Cardinal 65651-220,,,,,,,,,2022-05-01 22:46:37.251615,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,Various Manufacturers / Suppliers
MDPMSC9303EPH,,Default,virtual,Default Category,base,SilvaSorb Silver Antimicrobial Wound Gel,,<ul><li> Gel with ionic silver technology for sustained antimicrobial protection</li><li> Advanced fluid handling capable of donating or absorbing moisture</li><li> Nonstaining and gentle to healthy tissue</li><li> Viscous formulation remains in place in the wound up to three days</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,AG Industries AG18600-KIT2 - McKesson Medical-Surgical,,Suction Canister 800 mL AG Industries AG18600-KIT2,,,,,,,,,2022-05-01 22:36:25.075934,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
