sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels,manufacturer
MDPJ-J20390H,,Default,virtual,Default Category,base,CIDEX OPA Non-Glut Sterilants,,<ul><li> Glutaraldehyde-free Cidex OPA Solution obtains high-level disinfection while being easy to use and safe. </li><li> Cidex OPA destroys 100% of Mycobacterium tuberculosis in 12 minutes. </li><li> There is no strong odor and it is compatible with a wide range of endoscopes and other medical devices.</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Oasis 6613-D - McKesson Medical-Surgical,,Eye Punctal Plug SOFT PLUG® Silicone Semi-Permanent Style Small 2 mm Length 0.7 mm Diameter Oasis 6613-D,,,,,,,,,2022-05-01 22:39:32.661242,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ADVANCED STERILIZATION PRODUCTS
MDPCFU2812M25,,Default,virtual,Default Category,base,Vyaire AirLife ETCO2 Sampling Cannulas,,<ul><li> Permanent barrier separates nasal prongs for simultaneous O2 inhalation and end-tidal gas sampling </li><li> Can deliver O2 to one nostril while sampling CO2 from the other for more accurate ETCO2 readings</li><li> Crush-resistant tubing prevents occlusion and kinking</li><li> Clear to allow unobstructed observation</li><li> Soft for patient comfort</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Oasis 6614-D - McKesson Medical-Surgical,,Eye Punctal Plug SOFT PLUG® Silicone Semi-Permanent Style Medium 2 mm Length 0.8 mm Diameter Oasis 6614-D,,,,,,,,,2022-05-01 22:39:34.578366,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"VYAIRE MEDICAL, INC."
MDPMPH08BM01C,,Default,virtual,Default Category,base,Foam Bassinet Mattress,,"<ul><li> Foam mattress with vinyl cover</li><li> Measures  26"" x 13"" x 1-1/2""</li><li> Bassinet stand not included</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Oasis 6610-D - McKesson Medical-Surgical,,Eye Punctal Plug SOFT PLUG® Silicone Semi-Permanent Style Micro 1 mm Length 0.4 mm Diameter Oasis 6610-D,,,,,,,,,2022-05-01 22:39:35.634218,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,UMF MEDICAL
MDPHWP878100,,Default,virtual,Default Category,base,Philips CO2 Nasal Cannulas,,CO2 Nasal Cannulas.,,,Taxable Goods,Not Visible Individually,0,,,,,Oasis 6611-D - McKesson Medical-Surgical,,Eye Punctal Plug SOFT PLUG® Silicone Semi-Permanent Style Mini 1 mm Length 0.5 mm Diameter Oasis 6611-D,,,,,,,,,2022-05-01 22:39:36.453455,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ROYAL PHILIPS
MDPCAQSC03NG,,Default,virtual,Default Category,base,Universal Mini/Narrow Size Sealed Containers,,"<ul><li> All SteriTite container systems include covers with integrated filtration systems and silicone gaskets</li><li> Solid bottom containers are compatible with pre-vacuum sterilizers</li><li> Perforated bottom sealed containers are universal and have filtration systems in their base, cleared for all current sterilization modalities such as gravity displacement, pre-vacuum steam, V-Pro and Sterrad Sterilization</li><li> Use with the respective basket or tray systemUniversal: Perforated Bottom with 2 filter retention plates</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Oasis 6503 - McKesson Medical-Surgical,,Eye Punctal Plug SOFT PLUG® Collagen Collagen Temporary Occlusion Duration 2 mm Length 0.3 mm Diameter Oasis 6503,,,,,,,,,2022-05-01 22:39:39.843697,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,CASE MEDICAL INC.
MDPWAG1V13ASA,,Default,virtual,Default Category,base,Steriset Half-Size Sterilization Containers,,"<ul><li> Ideal for smaller loads such as minor sets and D&amp;C's</li><li> Coordinate the colors of all your trays by customizing the color of the handle and ID label</li><li> Organizing sets by procedure with color coding helps promote best practices and helps improve efficiency</li><li> Available in various heights to suit your needs</li><li> Images shown are some examples of the color options; contact your Medline Sales Representative for more information</li><li> <a href="" https://www.medline.com/product/Half-Steriset-Sterilization-Containers/Sterilization-Containers/Z05-PF66395#mrkMore "" target=""_blank""> Learn more about SteriSet Sterilization Containers</a></li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Oasis 6403-A - McKesson Medical-Surgical,,Eye Punctal Plug SOFT PLUG® Extended Duration Absorable Synthetic Medium Occlusion Duration 2 mm Length 0.3 mm Diameter Oasis 6403-A,,,,,,,,,2022-05-01 22:39:38.686652,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPBCPE02Z,,Default,virtual,Default Category,base,ContourPlus Bladder Control Pads,,"<ul><li> Cloth-like outer cover provides a soft feeling on the skin and discreet fit</li><li> Elastic leg gathers help prevent leaks</li><li> Superabsorbent core keeps moisture away from skin and controls odors</li><li> Contoured design offers a comfortable fit</li><li> Available in sizes moderate (5-1/2"" x 10-1/2""), maximum (6-1/2"" x 13-1/2"") and ultimate (8"" x 17"")</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Oasis 6502 - McKesson Medical-Surgical,,Eye Punctal Plug SOFT PLUG® Collagen Collagen Temporary Occlusion Duration 2 mm Length 0.2 mm Diameter Oasis 6502,,,,,,,,,2022-05-01 22:39:37.679457,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPCFU2812M25H,,Default,virtual,Default Category,base,Vyaire AirLife ETCO2 Sampling Cannulas,,<ul><li> Permanent barrier separates nasal prongs for simultaneous O2 inhalation and end-tidal gas sampling </li><li> Can deliver O2 to one nostril while sampling CO2 from the other for more accurate ETCO2 readings</li><li> Crush-resistant tubing prevents occlusion and kinking</li><li> Clear to allow unobstructed observation</li><li> Soft for patient comfort</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Surgical Specialties PPLUG5 - McKesson Medical-Surgical,,Eye Punctal Plug UltraPlug™ Silicone Permanent Cap Style 0.5 mm Diameter Surgical Specialties PPLUG5,,,,,,,,,2022-05-01 22:41:37.529637,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"VYAIRE MEDICAL, INC."
MDPMDS2100022,,Default,virtual,Default Category,base,Sterilization Containers,,<ul><li> Sterilization container</li><li> Holds 1 laparoscopic scope</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Surgical Specialties PPLUG6 - McKesson Medical-Surgical,,Eye Punctal Plug UltraPlug™ Silicone Permanent Cap Style 0.6 mm Diameter Surgical Specialties PPLUG6,,,,,,,,,2022-05-01 22:41:38.574653,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPSHE704462200,,Default,virtual,Default Category,base,Nasal CO2 Cannulas,,Adult Spacelabs Healthcare CO2 ORAL/NASAL CANNULA W /O2.,,,Taxable Goods,Not Visible Individually,0,,,,,Oasis 6404-A - McKesson Medical-Surgical,,Eye Punctal Plug SOFT PLUG® Extended Duration Absorable Synthetic Medium Occlusion Duration 2 mm Length 0.4 mm Diameter Oasis 6404-A,,,,,,,,,2022-05-01 22:39:41.089479,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,Various Manufacturers / Suppliers
MDPMSC9405,,Default,virtual,Default Category,base,Ag+ Powder Antimicrobial Wound Dressing with Calcium Phosphate,,"<ul><li> Powder formula delivers controlled-release antimicrobial silver ions to fight antibiotic-resistant bacteria in deep, hard-to-treat wounds of any size or shape</li><li> Extended wear time of up to five days makes it ideal for individuals who experience pain during dressing changes</li><li> Nonstaining</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Surgical Specialties PPLUG8 - McKesson Medical-Surgical,,Eye Punctal Plug UltraPlug™ Silicone Permanent Cap Style 0.8 mm Diameter Surgical Specialties PPLUG8,,,,,,,,,2022-05-01 22:41:40.330818,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPB-D305072,,Default,virtual,Default Category,base,RCRA Hazardous Waste Collectors,,<ul><li> Hazardous waste collector with port top made from a minimum 70% recycled material and intended for Resource Conservation and Recovery Act (RCRA) solid hazardous waste</li><li> Includes liquid-absorbent material preattached to the inside bottom of the collector</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Oasis 6504 - McKesson Medical-Surgical,,Eye Punctal Plug SOFT PLUG® Collagen Collagen Temporary Occlusion Duration 2 mm Length 0.4 mm Diameter Oasis 6504,,,,,,,,,2022-05-01 22:39:42.337950,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,BD
MDPMPH08307,,Default,virtual,Default Category,base,Replacement Blickman Parts and Accessories,,<ul><li> Keep existing equipment functional with these replacement parts for Blickman products</li><li> Ideal for maintaining existing equipment without a full replacement</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Surgical Specialties PPLUG7 - McKesson Medical-Surgical,,Eye Punctal Plug UltraPlug™ Silicone Permanent Cap Style 0.7 mm Diameter Surgical Specialties PPLUG7,,,,,,,,,2022-05-01 22:41:39.581139,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,BLICKMAN HEALTH IND INC
MDPEVSPGP37701,,Default,virtual,Default Category,base,Wipes Plus Disinfecting Wipes,,"<ul><li> Bleach-free and highly absorbent wipes, safe to use on plastics, laminates, metals, stainless steel and glass surfaces</li><li> Use a 4-minute contact time for disinfection against all virus and bacteria claimed, unless otherwise stated</li><li> Effective against SARS-CoV-2 in only 4 minutes and Rotavirus and Norovirus in 10 minutes</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Oasis 6612-FC - McKesson Medical-Surgical,,Eye Punctal Plug SOFT PLUG® Flow Control Silicone Temporary Occlusion Duration Petite 2 mm Length 0.6 mm Diameter Oasis 6612-FC,,,,,,,,,2022-05-01 22:39:43.427392,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"PROGRESSIVE PRODUCTS, LLC"
MDPALA603420,,Default,virtual,Default Category,base,Exufiber Hydrolock AG+ Gelling Fiber Wound Dressings,,"<ul><li> Nonwoven dressing with Hydrolock technology and antimicrobial action designed to gel in contact with exudate for sustained protection against broad range of gram-negative and gram-positive bacteria</li><li> Hydrolock technology helps lock in fluid to reduce risk of leakage and maceration</li><li> High-retention capacity helps absorb and retain exudate, bacteria and blood to reduce risk of leakage onto surrounding skin and maceration</li><li> High-tensile strength for 1-piece dressing removal</li><li> Indicated for exuding wounds, including pressure ulcers, leg and foot ulcers, partial-thickness burns, surgical wounds, donor sites, chronic wounds and oncology wounds</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Oasis 6405-A - McKesson Medical-Surgical,,Eye Punctal Plug SOFT PLUG® Extended Duration Absorable Synthetic Medium Occlusion Duration 2 mm Length 0.5 mm Diameter Oasis 6405-A,,,,,,,,,2022-05-01 22:39:46.447740,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MOLNLYCKE HEALTHCARE US LLC
MDPMDRNBSSXED,,Default,virtual,Default Category,base,Stainless Steel Bassinets,,"<ul><li> Stainless steel construction with 3"" whisper-glide casters</li><li> Trendelenburg may be created from either side of basket </li><li> Dimensions: 31L x 17-1/2W x 37-3/4""H </li><li> Extender shelf option available (MDR7028EX)</li><li> Basket and mattress not included</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Oasis 6614-FC - McKesson Medical-Surgical,,Eye Punctal Plug SOFT PLUG® Flow Control Silicone Temporary Occlusion Duration Medium 2 mm Length 0.8 mm Diameter Oasis 6614-FC,,,,,,,,,2022-05-01 22:39:44.998533,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,NOVUM MEDICAL PRODUCTS
MDPEVSBAGBD2915,,Default,virtual,Default Category,base,Drawtape Soiled Linen Liners,,"<ul><li> Soiled Linen liners are used in hospitals and healthcare facilities by housekeeping services to store used linens (bedsheets, hospital gowns, towels, etc.) that may have been exposed to bodily fluids</li><li> Used for portable hampers in these facilities</li><li> Available in multiple sizes and thicknesses </li><li> Printed with ""Soiled Linen"" in English and Spanish</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Oasis 6613-FC - McKesson Medical-Surgical,,Eye Punctal Plug SOFT PLUG® Flow Control Silicone Temporary Occlusion Duration Small 2 mm Length 0.7 mm Diameter Oasis 6613-FC,,,,,,,,,2022-05-01 22:39:44.062658,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPSHE704383300,,Default,virtual,Default Category,base,Nasal CO2 Cannulas,,Adult Spacelabs Healthcare CO2 ORAL/NASAL CANNULA W /O2.,,,Taxable Goods,Not Visible Individually,0,,,,,Oasis 6403 - McKesson Medical-Surgical,,Eye Punctal Plug SOFT PLUG® Extended Duration Absorable Synthetic Medium Occlusion Duration 2 mm Length 0.3 mm Diameter Oasis 6403,,,,,,,,,2022-05-01 22:39:47.058674,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,Various Manufacturers / Suppliers
MDPMPH08069,,Default,virtual,Default Category,base,Replacement Blickman Parts and Accessories,,<ul><li> Keep existing equipment functional with these replacement parts for Blickman products</li><li> Ideal for maintaining existing equipment without a full replacement</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Oasis 6402 - McKesson Medical-Surgical,,Eye Punctal Plug SOFT PLUG® Extended Duration Absorable Synthetic Medium Occlusion Duration 2 mm Length 0.2 mm Diameter Oasis 6402,,,,,,,,,2022-05-01 22:39:48.003607,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,BLICKMAN HEALTH IND INC
MDPTAH29010760UH,,Default,virtual,Default Category,base,FlexiCare CapnoCare CO2 Sampling Device Connector,,"<ul><li> For use during critical situations when monitoring of EtCO2 is required</li><li> Can be used with a resuscitator bag for intubated patients or with anesthesia masks</li><li>Hydrophobic filter protects monitor from condensation and cross-contamination risks</li><li> 22/15 mm universal connectors can be used with ET tubes or anesthesia masks; 10' line enables clinicians to easily connect the patient to the monitor, even from a distance</li><li>Pre-assembled fixed line saves time and reduces the risk of misassembly and delays in critical clinical situations</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Surgical Specialties PPLUG4 - McKesson Medical-Surgical,,Eye Punctal Plug UltraPlug™ Silicone Permanent Cap Style 0.4 mm Diameter Surgical Specialties PPLUG4,,,,,,,,,2022-05-01 22:41:41.858331,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,FLEXICARE
MDPHWP805656791,,Default,virtual,Default Category,base,AC611 High-flow Nasal Cannulas,,,,,Taxable Goods,Not Visible Individually,0,,,,,Wilson Ophthalmic Corporation 047-0PPLUG-7-02 - McKesson Medical-Surgical,,Eye Punctal Plug UltraPlug™ Silicone Semi-Permanent Style 2 mm Length 0.7 mm Diameter Wilson Ophthalmic Corporation 047-0PPLUG-7-02,,,,,,,,,2022-05-01 22:41:58.071514,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ROYAL PHILIPS
MDPFBC1030,,Default,virtual,Default Category,base,FitRight Bladder Control Pads,,"<ul><li> Discreet contoured design features absorbent core to lock in moisture and odor and keep skin dry</li><li> Waterproof backsheet is soft, comfortable and fabric-like; won't make crinkle noises like plastic backsheets</li><li> Moisture-wicking topsheet features a tasteful design for feminine appearance</li><li> Adhesive strip gently holds the pad in place in any type of underwear</li><li> Individually wrapped to go anywhere with discretion</li><li> <a href="" https://www.medline.com/product/Bladder-Pad-Liners/Bladder-Control-Pads/Z05-PF167480?question=FBC1010&amp;index=P1&amp;indexCount=1#mrkMore "" target=""_blank""> Learn more about FitRight Bladder Control Pads</a>",,,Taxable Goods,Not Visible Individually,0,,,,,Oasis 6402-A - McKesson Medical-Surgical,,Eye Punctal Plug SOFT PLUG® Extended Duration Absorable Synthetic Medium Occlusion Duration 2 mm Length 0.2 mm Diameter Oasis 6402-A,,,,,,,,,2022-05-01 22:39:48.823372,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPKCD47199H,,Default,virtual,Default Category,base,Poise Maximum Absorbency Incontinence,,Poise Maximum Absorbency Incontinence.,,,Taxable Goods,Not Visible Individually,0,,,,,Dukal 4404M - McKesson Medical-Surgical,,Finger Cot Medium 2-1/4 Inch Length Powder Free Nitrile NonSterile Dukal 4404M,,,,,,,,,2022-05-01 22:41:09.871408,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,KIMBERLY-CLARK CORPORATION
MDPCFU2812M1425,,Default,virtual,Default Category,base,Vyaire AirLife ETCO2 Sampling Cannulas,,<ul><li> Permanent barrier separates nasal prongs for simultaneous O2 inhalation and end-tidal gas sampling </li><li> Can deliver O2 to one nostril while sampling CO2 from the other for more accurate ETCO2 readings</li><li> Crush-resistant tubing prevents occlusion and kinking</li><li> Clear to allow unobstructed observation</li><li> Soft for patient comfort</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Graham-Field 3908 L - McKesson Medical-Surgical,,Finger Cot Large 2-3/4 Inch Length Powder Free Latex NonSterile Graham-Field 3908 L,,,,,,,,,2022-05-01 22:44:09.553293,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"VYAIRE MEDICAL, INC."
MDPCFU2812M10UH,,Default,virtual,Default Category,base,Vyaire AirLife ETCO2 Sampling Cannulas,,<ul><li> Permanent barrier separates nasal prongs for simultaneous O2 inhalation and end-tidal gas sampling </li><li> Can deliver O2 to one nostril while sampling CO2 from the other for more accurate ETCO2 readings</li><li> Crush-resistant tubing prevents occlusion and kinking</li><li> Clear to allow unobstructed observation</li><li> Soft for patient comfort</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Graham-Field 3908 M - McKesson Medical-Surgical,,Finger Cot Medium 2-3/4 Inch Length Powder Free Latex NonSterile Graham-Field 3908 M,,,,,,,,,2022-05-01 22:44:10.310821,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"VYAIRE MEDICAL, INC."
MDPBDR11026W,,Default,virtual,Default Category,base,Full-Size SteriPure Sterilization Containers,,<ul><li> Solid construction and careful craftsmanship help ensure instruments come out surgery-ready</li><li> Compatible with steam pre-vacuum </li><li> Aluminum lid </li><li> Color coding system available; contact your Medline sales representative for more information</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Dukal 4404L - McKesson Medical-Surgical,,Finger Cot Large 2-1/2 Inch Length Powder Free Nitrile NonSterile Dukal 4404L,,,,,,,,,2022-05-01 22:41:11.650780,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPSHE704383700,,Default,virtual,Default Category,base,Nasal CO2 Cannulas,,Adult Spacelabs Healthcare CO2 ORAL/NASAL CANNULA W /O2.,,,Taxable Goods,Not Visible Individually,0,,,,,Graham-Field 3908 S - McKesson Medical-Surgical,,Finger Cot Small 2-3/4 Inch Length Powder Free Latex NonSterile Graham-Field 3908 S,,,,,,,,,2022-05-01 22:44:13.078726,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,Various Manufacturers / Suppliers
MDPK-C13792Z,,Default,virtual,Default Category,base,Depend Guards For Men,,"<ul><li>Cup-like shape provides a close fit without bulk, while strong adhesive locks the guard in place in briefs or boxer briefs</li><li>Comfort-Flex leak barriers for comfortable protection when active</li><li>Individually wrapped in a pocket-sized, discreet gray pouch</li><li>Maximum absorbency for larger surges of wetness</li><li>Worry-free odor control </li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Dukal 4423M - McKesson Medical-Surgical,,Finger Cot Tech-Med® Medium Powder Free Latex NonSterile Dukal 4423M,,,,,,,,,2022-05-01 22:41:12.643592,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,KIMBERLY-CLARK CORPORATION
MDPMSC9405H,,Default,virtual,Default Category,base,Ag+ Powder Antimicrobial Wound Dressing with Calcium Phosphate,,"<ul><li> Powder formula delivers controlled-release antimicrobial silver ions to fight antibiotic-resistant bacteria in deep, hard-to-treat wounds of any size or shape</li><li> Extended wear time of up to five days makes it ideal for individuals who experience pain during dressing changes</li><li> Nonstaining</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Dukal 4404S - McKesson Medical-Surgical,,Finger Cot Small 2 Inch Length Powder Free Nitrile NonSterile Dukal 4404S,,,,,,,,,2022-05-01 22:41:13.477266,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPMPHBDD-1CP,,Default,virtual,Default Category,base,"Marco Bassinets with Drawer, Closed Door Storage and Table",,<ul><li> Drawer and storage area with door for supplies of various sizes </li><li> Heavy-duty drawer slides are self-closing and stay closed during transport </li><li> Pullout table provides a handy surface for a laptop or writing pad</li><li> Wall protection with bumper and T-mold edge</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Graham-Field 3908 XL - McKesson Medical-Surgical,,Finger Cot X-Large 2-3/4 Inch Length Powder Free Latex NonSterile Graham-Field 3908 XL,,,,,,,,,2022-05-01 22:44:15.770409,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,AMICO CORPORATION
MDPHWP805656801,,Default,virtual,Default Category,base,AC611 High-flow Nasal Cannulas,,,,,Taxable Goods,Not Visible Individually,0,,,,,Medique Products 68235 - McKesson Medical-Surgical,,Finger Cot Medi-First® Medium 2-1/2 Inch Length Powder Free Latex NonSterile Medique Products 68235,,,,,,,,,2022-05-01 22:48:47.753050,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ROYAL PHILIPS
MDPMPHBDD-1CL,,Default,virtual,Default Category,base,"Marco Bassinets with Drawer, Closed Door Storage and Table",,<ul><li> Drawer and storage area with door for supplies of various sizes </li><li> Heavy-duty drawer slides are self-closing and stay closed during transport </li><li> Pullout table provides a handy surface for a laptop or writing pad</li><li> Wall protection with bumper and T-mold edge</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Dukal 4404XL - McKesson Medical-Surgical,,Finger Cot X-Large 2-1/2 Inch Length Powder Free Nitrile NonSterile Dukal 4404XL,,,,,,,,,2022-05-01 22:41:17.766267,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,AMICO CORPORATION
